case_id,family,label,formula,natoms,initial_energy_eV,final_energy_eV,deltaE_family_eV,energy_per_atom_eV,max_force_eVA,n_steps,converged,stage,site,co_idx,orientation,vacancy_site
144,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt0_az0,H2Ba16Co16O49,83,-538.779296875,-542.7340698242188,0.21087646484375,-6.5389646966773345,0.8399004936218262,16,False,stage1,vacancy_center,,default_tilt0_az0,
145,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az0,H2Ba16Co16O49,83,-538.7748413085938,-542.705078125,0.2398681640625,-6.538615399096385,2.8595311641693115,16,False,stage1,vacancy_center,,default_tilt30_az0,
151,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az180,H2Ba16Co16O49,83,-538.7748413085938,-542.705078125,0.2398681640625,-6.538615399096385,2.8595962524414062,16,False,stage1,vacancy_center,,default_tilt30_az180,
171,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az0,H2Ba16Co16O49,83,-538.68359375,-541.7384643554688,1.20648193359375,-6.526969450065889,0.9786775708198547,16,False,stage1,vacancy_center,,default_tilt30_az0,
182,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az330,H2Ba16Co16O49,83,-538.9002685546875,-540.9058837890625,2.0390625,-6.516938358904367,1.0052834749221802,16,False,stage1,vacancy_center,,default_tilt30_az330,
180,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az270,H2Ba16Co16O49,83,-537.9898071289062,-540.876220703125,2.0687255859375,-6.516580972326807,0.8169246912002563,16,False,stage1,vacancy_center,,default_tilt30_az270,
149,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az120,H2Ba16Co16O49,83,-538.045166015625,-540.8703002929688,2.07464599609375,-6.516509642083961,1.0716676712036133,16,False,stage1,vacancy_center,,default_tilt30_az120,
155,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az300,H2Ba16Co16O49,83,-538.045166015625,-540.8703002929688,2.07464599609375,-6.516509642083961,1.0716603994369507,16,False,stage1,vacancy_center,,default_tilt30_az300,
172,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az30,H2Ba16Co16O49,83,-538.0034790039062,-540.865478515625,2.0794677734375,-6.516451548381024,0.7824162840843201,16,False,stage1,vacancy_center,,default_tilt30_az30,
181,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az300,H2Ba16Co16O49,83,-538.5582885742188,-540.822509765625,2.1224365234375,-6.515933852597891,0.7532880306243896,16,False,stage1,vacancy_center,,default_tilt30_az300,
146,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az30,H2Ba16Co16O49,83,-538.408203125,-540.6803588867188,2.26458740234375,-6.51422119140625,0.8473672866821289,16,False,stage1,vacancy_center,,default_tilt30_az30,
152,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az210,H2Ba16Co16O49,83,-538.408203125,-540.6803588867188,2.26458740234375,-6.51422119140625,0.847369372844696,16,False,stage1,vacancy_center,,default_tilt30_az210,
162,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az120,H2Ba16Co16O49,83,-537.79638671875,-540.6767578125,2.2681884765625,-6.514177804969879,1.2157084941864014,16,False,stage1,vacancy_center,,default_tilt30_az120,
168,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az300,H2Ba16Co16O49,83,-537.79638671875,-540.6767578125,2.2681884765625,-6.514177804969879,1.215693712234497,16,False,stage1,vacancy_center,,default_tilt30_az300,
147,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az60,H2Ba16Co16O49,83,-537.8088989257812,-540.676513671875,2.2684326171875,-6.514174863516566,1.1393266916275024,16,False,stage1,vacancy_center,,default_tilt30_az60,
153,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az240,H2Ba16Co16O49,83,-537.8088989257812,-540.676513671875,2.2684326171875,-6.514174863516566,1.1393306255340576,16,False,stage1,vacancy_center,,default_tilt30_az240,
157,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt0_az0,H2Ba16Co16O49,83,-538.4632568359375,-540.67236328125,2.2725830078125,-6.514124858810241,0.9369730949401855,16,False,stage1,vacancy_center,,default_tilt0_az0,
173,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az60,H2Ba16Co16O49,83,-537.4293212890625,-540.63232421875,2.3126220703125,-6.513642460466867,1.135231375694275,16,False,stage1,vacancy_center,,default_tilt30_az60,
158,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az0,H2Ba16Co16O49,83,-538.4647216796875,-540.6156616210938,2.32928466796875,-6.513441706278238,0.8357534408569336,16,False,stage1,vacancy_center,,default_tilt30_az0,
164,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az180,H2Ba16Co16O49,83,-538.4647216796875,-540.6156616210938,2.32928466796875,-6.513441706278238,0.8357589244842529,16,False,stage1,vacancy_center,,default_tilt30_az180,
163,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az150,H2Ba16Co16O49,83,-538.2901000976562,-540.5816040039062,2.36334228515625,-6.513031373541039,0.9793751835823059,16,False,stage1,vacancy_center,,default_tilt30_az150,
169,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az330,H2Ba16Co16O49,83,-538.2901000976562,-540.5816040039062,2.36334228515625,-6.513031373541039,0.9793769717216492,16,False,stage1,vacancy_center,,default_tilt30_az330,
159,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az30,H2Ba16Co16O49,83,-538.1270751953125,-540.581298828125,2.3636474609375,-6.513027696724397,0.7581360936164856,16,False,stage1,vacancy_center,,default_tilt30_az30,
165,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az210,H2Ba16Co16O49,83,-538.1270751953125,-540.581298828125,2.3636474609375,-6.513027696724397,0.7581290006637573,16,False,stage1,vacancy_center,,default_tilt30_az210,
160,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az60,H2Ba16Co16O49,83,-537.6239624023438,-540.53955078125,2.4053955078125,-6.512524708207831,1.2588211297988892,16,False,stage1,vacancy_center,,default_tilt30_az60,
166,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az240,H2Ba16Co16O49,83,-537.6239624023438,-540.53955078125,2.4053955078125,-6.512524708207831,1.2588109970092773,16,False,stage1,vacancy_center,,default_tilt30_az240,
177,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az180,H2Ba16Co16O49,83,-538.1615600585938,-540.48486328125,2.4600830078125,-6.511865822665663,0.84327232837677,16,False,stage1,vacancy_center,,default_tilt30_az180,
176,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az150,H2Ba16Co16O49,83,-537.829345703125,-540.4761352539062,2.46881103515625,-6.511760665709714,0.8732080459594727,16,False,stage1,vacancy_center,,default_tilt30_az150,
178,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az210,H2Ba16Co16O49,83,-538.1517944335938,-540.3771362304688,2.56781005859375,-6.51056790639119,0.9132605791091919,16,False,stage1,vacancy_center,,default_tilt30_az210,
179,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az240,H2Ba16Co16O49,83,-537.95361328125,-540.1014404296875,2.843505859375,-6.507246270237199,0.7640358209609985,16,False,stage1,vacancy_center,,default_tilt30_az240,
148,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az90,H2Ba16Co16O49,83,-537.6201782226562,-539.8919067382812,3.05303955078125,-6.504721767931099,1.0749213695526123,16,False,stage1,vacancy_center,,default_tilt30_az90,
154,vacancy_center__H2O2,H2O2_center_h1p80_default_tilt30_az270,H2Ba16Co16O49,83,-537.6201782226562,-539.8919067382812,3.05303955078125,-6.504721767931099,1.0749258995056152,16,False,stage1,vacancy_center,,default_tilt30_az270,
175,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az120,H2Ba16Co16O49,83,-537.4349365234375,-539.6220092773438,3.32293701171875,-6.501469991293298,0.8454068303108215,16,False,stage1,vacancy_center,,default_tilt30_az120,
161,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az90,H2Ba16Co16O49,83,-537.4684448242188,-539.54443359375,3.4005126953125,-6.500535344503012,0.5902183651924133,16,False,stage1,vacancy_center,,default_tilt30_az90,
167,vacancy_center__H2O2,H2O2_center_h2p00_default_tilt30_az270,H2Ba16Co16O49,83,-537.4684448242188,-539.54443359375,3.4005126953125,-6.500535344503012,0.5902177691459656,16,False,stage1,vacancy_center,,default_tilt30_az270,
174,vacancy_center__H2O2,H2O2_offset_diag_h1p90_default_tilt30_az90,H2Ba16Co16O49,83,-537.2391967773438,-539.33056640625,3.6143798828125,-6.497958631400603,0.5151721239089966,16,False,stage1,vacancy_center,,default_tilt30_az90,
86,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az180,HBa16Co16O48,81,-530.0374755859375,-532.9957275390625,0.0,-6.58019416714892,0.7845281958580017,16,False,stage1,vacancy_center,,co_bound_tilt30_az180,
41,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az0,HBa16Co16O48,81,-530.7682495117188,-532.9359130859375,0.059814453125,-6.579455717110339,0.7295750975608826,16,False,stage1,vacancy_center,,co_bound_tilt30_az0,
47,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az180,HBa16Co16O48,81,-530.7682495117188,-532.9359130859375,0.059814453125,-6.579455717110339,0.7298269271850586,16,False,stage1,vacancy_center,,co_bound_tilt30_az180,
85,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az150,HBa16Co16O48,81,-530.019287109375,-532.8905639648438,0.10516357421875,-6.578895851417824,0.6414591670036316,16,False,stage1,vacancy_center,,co_bound_tilt30_az150,
87,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az210,HBa16Co16O48,81,-530.019287109375,-532.8905639648438,0.10516357421875,-6.578895851417824,0.6412189602851868,16,False,stage1,vacancy_center,,co_bound_tilt30_az210,
40,vacancy_center__OH,OH_center_h1p40_co_bound_tilt0_az0,HBa16Co16O48,81,-530.6683959960938,-532.8020629882812,0.19366455078125,-6.577803246768904,0.38719090819358826,16,False,stage1,vacancy_center,,co_bound_tilt0_az0,
84,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az120,HBa16Co16O48,81,-529.9766235351562,-532.658447265625,0.3372802734375,-6.576030213155864,0.5255252718925476,16,False,stage1,vacancy_center,,co_bound_tilt30_az120,
88,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az240,HBa16Co16O48,81,-529.9766235351562,-532.658447265625,0.3372802734375,-6.576030213155864,0.5255242586135864,16,False,stage1,vacancy_center,,co_bound_tilt30_az240,
55,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az30,HBa16Co16O48,81,-530.0301513671875,-532.5614013671875,0.434326171875,-6.57483211564429,0.7136843800544739,16,False,stage1,vacancy_center,,co_bound_tilt30_az30,
59,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az150,HBa16Co16O48,81,-530.0301513671875,-532.5614013671875,0.434326171875,-6.57483211564429,0.7137001156806946,16,False,stage1,vacancy_center,,co_bound_tilt30_az150,
61,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az210,HBa16Co16O48,81,-530.0301513671875,-532.5614013671875,0.434326171875,-6.57483211564429,0.7137107849121094,16,False,stage1,vacancy_center,,co_bound_tilt30_az210,
65,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az330,HBa16Co16O48,81,-530.0301513671875,-532.5614013671875,0.434326171875,-6.57483211564429,0.7137059569358826,16,False,stage1,vacancy_center,,co_bound_tilt30_az330,
44,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az90,HBa16Co16O48,81,-530.594970703125,-532.538818359375,0.4569091796875,-6.574553313078703,0.3639722764492035,16,False,stage1,vacancy_center,,co_bound_tilt30_az90,
50,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az270,HBa16Co16O48,81,-530.594970703125,-532.538818359375,0.4569091796875,-6.574553313078703,0.3640105724334717,16,False,stage1,vacancy_center,,co_bound_tilt30_az270,
43,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az60,HBa16Co16O48,81,-530.64306640625,-532.5386962890625,0.45703125,-6.5745518060378085,0.3984372615814209,16,False,stage1,vacancy_center,,co_bound_tilt30_az60,
45,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az120,HBa16Co16O48,81,-530.64306640625,-532.5386962890625,0.45703125,-6.5745518060378085,0.3984399735927582,16,False,stage1,vacancy_center,,co_bound_tilt30_az120,
49,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az240,HBa16Co16O48,81,-530.64306640625,-532.5386962890625,0.45703125,-6.5745518060378085,0.39843857288360596,16,False,stage1,vacancy_center,,co_bound_tilt30_az240,
51,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az300,HBa16Co16O48,81,-530.64306640625,-532.5386962890625,0.45703125,-6.5745518060378085,0.39843666553497314,16,False,stage1,vacancy_center,,co_bound_tilt30_az300,
83,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az90,HBa16Co16O48,81,-529.9692993164062,-532.5242919921875,0.471435546875,-6.5743739752121915,0.5790832042694092,16,False,stage1,vacancy_center,,co_bound_tilt30_az90,
89,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az270,HBa16Co16O48,81,-529.9692993164062,-532.5242919921875,0.471435546875,-6.5743739752121915,0.5790863037109375,16,False,stage1,vacancy_center,,co_bound_tilt30_az270,
42,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az30,HBa16Co16O48,81,-530.731201171875,-532.5140991210938,0.48162841796875,-6.574248137297453,0.44954943656921387,16,False,stage1,vacancy_center,,co_bound_tilt30_az30,
46,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az150,HBa16Co16O48,81,-530.731201171875,-532.5140991210938,0.48162841796875,-6.574248137297453,0.4495479166507721,16,False,stage1,vacancy_center,,co_bound_tilt30_az150,
48,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az210,HBa16Co16O48,81,-530.731201171875,-532.5140991210938,0.48162841796875,-6.574248137297453,0.44962218403816223,16,False,stage1,vacancy_center,,co_bound_tilt30_az210,
52,vacancy_center__OH,OH_center_h1p40_co_bound_tilt30_az330,HBa16Co16O48,81,-530.731201171875,-532.5140991210938,0.48162841796875,-6.574248137297453,0.44962194561958313,16,False,stage1,vacancy_center,,co_bound_tilt30_az330,
67,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az0,HBa16Co16O48,81,-530.4080810546875,-532.4668579101562,0.52886962890625,-6.573664912471065,1.1034613847732544,16,False,stage1,vacancy_center,,co_bound_tilt30_az0,
73,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az180,HBa16Co16O48,81,-530.4080810546875,-532.4668579101562,0.52886962890625,-6.573664912471065,1.103468656539917,16,False,stage1,vacancy_center,,co_bound_tilt30_az180,
70,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az90,HBa16Co16O48,81,-530.505859375,-532.4007568359375,0.594970703125,-6.572848849826389,0.9809353947639465,16,False,stage1,vacancy_center,,co_bound_tilt30_az90,
69,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az60,HBa16Co16O48,81,-530.5043334960938,-532.3939819335938,0.60174560546875,-6.572765209056713,0.9986380338668823,16,False,stage1,vacancy_center,,co_bound_tilt30_az60,
71,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az120,HBa16Co16O48,81,-530.5043334960938,-532.3939819335938,0.60174560546875,-6.572765209056713,0.9986380338668823,16,False,stage1,vacancy_center,,co_bound_tilt30_az120,
68,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az30,HBa16Co16O48,81,-530.4816284179688,-532.3684692382812,0.62725830078125,-6.572450237509645,1.019694209098816,16,False,stage1,vacancy_center,,co_bound_tilt30_az30,
72,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az150,HBa16Co16O48,81,-530.4816284179688,-532.3684692382812,0.62725830078125,-6.572450237509645,1.0196892023086548,16,False,stage1,vacancy_center,,co_bound_tilt30_az150,
74,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az210,HBa16Co16O48,81,-530.2943115234375,-532.3621215820312,0.63360595703125,-6.572371871383102,1.035372018814087,16,False,stage1,vacancy_center,,co_bound_tilt30_az210,
78,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az330,HBa16Co16O48,81,-530.2943115234375,-532.3621215820312,0.63360595703125,-6.572371871383102,1.0353237390518188,16,False,stage1,vacancy_center,,co_bound_tilt30_az330,
66,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt0_az0,HBa16Co16O48,81,-530.3153076171875,-532.3603515625,0.6353759765625,-6.572350019290123,1.1242634057998657,16,False,stage1,vacancy_center,,co_bound_tilt0_az0,
82,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az60,HBa16Co16O48,81,-530.0179443359375,-532.3529052734375,0.642822265625,-6.5722580897955245,0.6829702258110046,16,False,stage1,vacancy_center,,co_bound_tilt30_az60,
90,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az300,HBa16Co16O48,81,-530.0179443359375,-532.3529052734375,0.642822265625,-6.5722580897955245,0.6829691529273987,16,False,stage1,vacancy_center,,co_bound_tilt30_az300,
81,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az30,HBa16Co16O48,81,-530.0720825195312,-532.3114013671875,0.684326171875,-6.571745695891203,0.6411609649658203,16,False,stage1,vacancy_center,,co_bound_tilt30_az30,
91,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az330,HBa16Co16O48,81,-530.0720825195312,-532.3114013671875,0.684326171875,-6.571745695891203,0.6411587595939636,16,False,stage1,vacancy_center,,co_bound_tilt30_az330,
75,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az240,HBa16Co16O48,81,-530.162109375,-532.2798461914062,0.71588134765625,-6.57135612581983,0.9644076824188232,16,False,stage1,vacancy_center,,co_bound_tilt30_az240,
77,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az300,HBa16Co16O48,81,-530.162109375,-532.2798461914062,0.71588134765625,-6.57135612581983,0.9644067883491516,16,False,stage1,vacancy_center,,co_bound_tilt30_az300,
76,vacancy_center__OH,OH_offset_x+_h1p60_co_bound_tilt30_az270,HBa16Co16O48,81,-530.09814453125,-532.2600708007812,0.73565673828125,-6.57111198519483,0.96077960729599,16,False,stage1,vacancy_center,,co_bound_tilt30_az270,
80,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt30_az0,HBa16Co16O48,81,-530.0911865234375,-532.2383422851562,0.75738525390625,-6.5708437319155095,0.6543925404548645,16,False,stage1,vacancy_center,,co_bound_tilt30_az0,
57,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az90,HBa16Co16O48,81,-529.938720703125,-532.2175903320312,0.77813720703125,-6.570587534963349,0.7676662802696228,16,False,stage1,vacancy_center,,co_bound_tilt30_az90,
63,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az270,HBa16Co16O48,81,-529.938720703125,-532.2175903320312,0.77813720703125,-6.570587534963349,0.7676165103912354,16,False,stage1,vacancy_center,,co_bound_tilt30_az270,
56,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az60,HBa16Co16O48,81,-529.975341796875,-532.1981811523438,0.79754638671875,-6.570347915461034,0.744038999080658,16,False,stage1,vacancy_center,,co_bound_tilt30_az60,
58,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az120,HBa16Co16O48,81,-529.975341796875,-532.1981811523438,0.79754638671875,-6.570347915461034,0.744040310382843,16,False,stage1,vacancy_center,,co_bound_tilt30_az120,
62,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az240,HBa16Co16O48,81,-529.975341796875,-532.1981811523438,0.79754638671875,-6.570347915461034,0.7440983653068542,16,False,stage1,vacancy_center,,co_bound_tilt30_az240,
64,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az300,HBa16Co16O48,81,-529.975341796875,-532.1981811523438,0.79754638671875,-6.570347915461034,0.7440995573997498,16,False,stage1,vacancy_center,,co_bound_tilt30_az300,
79,vacancy_center__OH,OH_offset_y+_h1p60_co_bound_tilt0_az0,HBa16Co16O48,81,-529.9918212890625,-532.1199951171875,0.875732421875,-6.569382655767747,0.6974324584007263,16,False,stage1,vacancy_center,,co_bound_tilt0_az0,
54,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az0,HBa16Co16O48,81,-530.046630859375,-532.063232421875,0.9324951171875,-6.5686818817515435,0.7233302593231201,16,False,stage1,vacancy_center,,co_bound_tilt30_az0,
60,vacancy_center__OH,OH_center_h1p70_co_bound_tilt30_az180,HBa16Co16O48,81,-530.046630859375,-532.063232421875,0.9324951171875,-6.5686818817515435,0.7233301997184753,16,False,stage1,vacancy_center,,co_bound_tilt30_az180,
53,vacancy_center__OH,OH_center_h1p70_co_bound_tilt0_az0,HBa16Co16O48,81,-529.9654541015625,-531.9468383789062,1.04888916015625,-6.567244918258102,0.726608395576477,16,False,stage1,vacancy_center,,co_bound_tilt0_az0,
266,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az120,H2Ba16Co16O49,83,-537.6852416992188,-541.311767578125,0.0,-6.521828525037651,0.9967370629310608,16,False,stage1,vacancy_co_top_13,,default_tilt30_az120,
270,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az240,H2Ba16Co16O49,83,-537.5730590820312,-541.310791015625,0.0009765625,-6.521816759224397,1.0967942476272583,16,False,stage1,vacancy_co_top_13,,default_tilt30_az240,
267,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az150,H2Ba16Co16O49,83,-538.1268310546875,-541.2808837890625,0.0308837890625,-6.521456431193524,0.800626814365387,16,False,stage1,vacancy_co_top_13,,default_tilt30_az150,
268,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az180,H2Ba16Co16O49,83,-538.2964477539062,-541.2609252929688,0.05084228515625,-6.5212159673851655,0.7340469360351562,16,False,stage1,vacancy_co_top_13,,default_tilt30_az180,
269,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az210,H2Ba16Co16O49,83,-537.992431640625,-541.2592163085938,0.05255126953125,-6.521195377211973,1.0472710132598877,16,False,stage1,vacancy_co_top_13,,default_tilt30_az210,
265,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az90,H2Ba16Co16O49,83,-537.323486328125,-541.1680297851562,0.14373779296875,-6.520096744399473,0.9754041433334351,16,False,stage1,vacancy_co_top_13,,default_tilt30_az90,
278,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az90,H2Ba16Co16O49,83,-537.4392700195312,-541.0284423828125,0.2833251953125,-6.518414968467621,1.0470349788665771,16,False,stage1,vacancy_co_top_13,,default_tilt30_az90,
282,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az210,H2Ba16Co16O49,83,-537.9149780273438,-541.0224609375,0.289306640625,-6.518342902861446,1.22825026512146,16,False,stage1,vacancy_co_top_13,,default_tilt30_az210,
