case_id,family,label,formula,natoms,initial_energy_eV,final_energy_eV,deltaE_family_eV,energy_per_atom_eV,max_force_eVA,n_steps,converged,stage,site,co_idx,orientation,vacancy_site
279,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az120,H2Ba16Co16O49,83,-537.7045288085938,-541.0157470703125,0.2960205078125,-6.518262012895331,1.0644525289535522,16,False,stage1,vacancy_co_top_13,,default_tilt30_az120,
271,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az270,H2Ba16Co16O49,83,-537.2861328125,-540.97900390625,0.332763671875,-6.517819324171687,0.7561305165290833,16,False,stage1,vacancy_co_top_13,,default_tilt30_az270,
283,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az240,H2Ba16Co16O49,83,-537.6218872070312,-540.91796875,0.393798828125,-6.517083960843373,0.8751415014266968,16,False,stage1,vacancy_co_top_13,,default_tilt30_az240,
284,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az270,H2Ba16Co16O49,83,-537.4068603515625,-540.906982421875,0.40478515625,-6.516951595444277,0.867041289806366,16,False,stage1,vacancy_co_top_13,,default_tilt30_az270,
280,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az150,H2Ba16Co16O49,83,-538.0169677734375,-540.8413696289062,0.47039794921875,-6.5161610798663405,0.8277175426483154,16,False,stage1,vacancy_co_top_13,,default_tilt30_az150,
272,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az300,H2Ba16Co16O49,83,-537.195068359375,-540.8295288085938,0.48223876953125,-6.516018419380647,0.7025449275970459,16,False,stage1,vacancy_co_top_13,,default_tilt30_az300,
281,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az180,H2Ba16Co16O49,83,-538.167236328125,-540.826904296875,0.48486328125,-6.51598679875753,0.8349418044090271,16,False,stage1,vacancy_co_top_13,,default_tilt30_az180,
264,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az60,H2Ba16Co16O49,83,-537.1600952148438,-540.3294067382812,0.98236083984375,-6.509992852268449,1.8782414197921753,16,False,stage1,vacancy_co_top_13,,default_tilt30_az60,
277,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az60,H2Ba16Co16O49,83,-537.3062133789062,-540.3114013671875,1.0003662109375,-6.509775920086597,1.0917683839797974,16,False,stage1,vacancy_co_top_13,,default_tilt30_az60,
263,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az30,H2Ba16Co16O49,83,-537.1438598632812,-540.2839965820312,1.02777099609375,-6.509445741952184,1.504839301109314,16,False,stage1,vacancy_co_top_13,,default_tilt30_az30,
285,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az300,H2Ba16Co16O49,83,-537.3421020507812,-540.2813110351562,1.03045654296875,-6.509413385965738,1.2060292959213257,16,False,stage1,vacancy_co_top_13,,default_tilt30_az300,
273,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az330,H2Ba16Co16O49,83,-537.2320556640625,-540.2460327148438,1.06573486328125,-6.508988345961973,1.355207085609436,16,False,stage1,vacancy_co_top_13,,default_tilt30_az330,
261,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt0_az0,H2Ba16Co16O49,83,-537.20947265625,-540.2092895507812,1.10247802734375,-6.5085456572383285,1.3002538681030273,16,False,stage1,vacancy_co_top_13,,default_tilt0_az0,
274,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt0_az0,H2Ba16Co16O49,83,-537.3760986328125,-540.2015380859375,1.1102294921875,-6.508452266095633,1.1184159517288208,16,False,stage1,vacancy_co_top_13,,default_tilt0_az0,
276,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az30,H2Ba16Co16O49,83,-537.299072265625,-540.1948852539062,1.11688232421875,-6.508372111492847,1.2168868780136108,16,False,stage1,vacancy_co_top_13,,default_tilt30_az30,
286,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az330,H2Ba16Co16O49,83,-537.3568115234375,-540.1909790039062,1.12078857421875,-6.5083250482398345,1.1568982601165771,16,False,stage1,vacancy_co_top_13,,default_tilt30_az330,
275,vacancy_co_top_13__H2O2,H2O2_cotop13_h2p10_default_tilt30_az0,H2Ba16Co16O49,83,-537.3602905273438,-540.188232421875,1.12353515625,-6.50829195689006,1.16497004032135,16,False,stage1,vacancy_co_top_13,,default_tilt30_az0,
262,vacancy_co_top_13__H2O2,H2O2_cotop13_h1p90_default_tilt30_az0,H2Ba16Co16O49,83,-537.2283935546875,-540.185791015625,1.1259765625,-6.508262542356928,1.1336082220077515,16,False,stage1,vacancy_co_top_13,,default_tilt30_az0,
239,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az90,HBa16Co16O48,81,-530.1905517578125,-532.6417846679688,0.0,-6.575824502073688,0.8081600666046143,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az90,
237,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az30,HBa16Co16O48,81,-530.1885986328125,-532.6392211914062,0.0025634765625,-6.575792854214892,0.8357800245285034,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az30,
241,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az150,HBa16Co16O48,81,-530.1885986328125,-532.6392211914062,0.0025634765625,-6.575792854214892,0.8357787728309631,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az150,
238,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az60,HBa16Co16O48,81,-530.1859741210938,-532.63916015625,0.00262451171875,-6.575792100694445,0.8389397859573364,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az60,
240,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az120,HBa16Co16O48,81,-530.1859741210938,-532.63916015625,0.00262451171875,-6.575792100694445,0.8389386534690857,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az120,
236,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az0,HBa16Co16O48,81,-530.1969604492188,-532.6170654296875,0.02471923828125,-6.575519326292438,0.8107545971870422,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az0,
242,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az180,HBa16Co16O48,81,-530.1969604492188,-532.6170654296875,0.02471923828125,-6.575519326292438,0.8107547163963318,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az180,
243,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az210,HBa16Co16O48,81,-530.1865234375,-532.5739135742188,0.06787109375,-6.574986587336034,0.8047399520874023,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az210,
247,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az330,HBa16Co16O48,81,-530.1865234375,-532.5739135742188,0.06787109375,-6.574986587336034,0.8047448396682739,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az330,
244,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az240,HBa16Co16O48,81,-530.1791381835938,-532.4957275390625,0.14605712890625,-6.574021327642747,0.8170105814933777,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az240,
246,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az300,HBa16Co16O48,81,-530.1791381835938,-532.4957275390625,0.14605712890625,-6.574021327642747,0.8170138001441956,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az300,
235,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt0_az0,HBa16Co16O48,81,-529.971923828125,-532.4788818359375,0.16290283203125,-6.573813355999229,0.8189328908920288,16,False,stage1,vacancy_co_top_13,,co_bound_tilt0_az0,
245,vacancy_co_top_13__OH,OH_cotop13_h1p70_co_bound_tilt30_az270,HBa16Co16O48,81,-530.1818237304688,-532.4788208007812,0.1629638671875,-6.573812602478781,0.8106928467750549,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az270,
252,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az90,HBa16Co16O48,81,-530.08837890625,-532.3761596679688,0.265625,-6.572545181086034,0.8291787505149841,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az90,
251,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az60,HBa16Co16O48,81,-530.0875244140625,-532.3749389648438,0.266845703125,-6.572530110677083,0.871877908706665,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az60,
253,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az120,HBa16Co16O48,81,-530.0875244140625,-532.3749389648438,0.266845703125,-6.572530110677083,0.8718763589859009,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az120,
250,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az30,HBa16Co16O48,81,-530.0938110351562,-532.3639526367188,0.27783203125,-6.572394476996528,0.9162797927856445,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az30,
254,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az150,HBa16Co16O48,81,-530.0938110351562,-532.3639526367188,0.27783203125,-6.572394476996528,0.9162836074829102,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az150,
249,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az0,HBa16Co16O48,81,-530.1030883789062,-532.3519287109375,0.28985595703125,-6.572246033468364,0.9442034959793091,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az0,
255,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az180,HBa16Co16O48,81,-530.1030883789062,-532.3519287109375,0.28985595703125,-6.572246033468364,0.9442028999328613,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az180,
256,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az210,HBa16Co16O48,81,-530.0969848632812,-532.3124389648438,0.329345703125,-6.571758505738812,0.9571527242660522,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az210,
260,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az330,HBa16Co16O48,81,-530.0969848632812,-532.3124389648438,0.329345703125,-6.571758505738812,0.9571544528007507,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az330,
257,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az240,HBa16Co16O48,81,-530.0941162109375,-532.2748413085938,0.366943359375,-6.571294337143133,0.9426161050796509,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az240,
259,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az300,HBa16Co16O48,81,-530.0941162109375,-532.2748413085938,0.366943359375,-6.571294337143133,0.9426215291023254,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az300,
258,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt30_az270,HBa16Co16O48,81,-530.0968017578125,-532.2549438476562,0.3868408203125,-6.571048689477237,0.9057431817054749,16,False,stage1,vacancy_co_top_13,,co_bound_tilt30_az270,
248,vacancy_co_top_13__OH,OH_cotop13_h1p90_co_bound_tilt0_az0,HBa16Co16O48,81,-529.893310546875,-532.2018432617188,0.43994140625,-6.570393126687886,0.8781418204307556,16,False,stage1,vacancy_co_top_13,,co_bound_tilt0_az0,
209,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt0_az0,H2Ba16Co16O49,83,-538.3397827148438,-542.549072265625,0.0,-6.536735810429217,1.6812189817428589,16,False,stage1,vacancy_co_top_3,,default_tilt0_az0,
220,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az300,H2Ba16Co16O49,83,-537.6852416992188,-541.3117065429688,1.23736572265625,-6.521827789674322,0.9967364072799683,16,False,stage1,vacancy_co_top_3,,default_tilt30_az300,
212,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az60,H2Ba16Co16O49,83,-537.5730590820312,-541.310791015625,1.23828125,-6.521816759224397,1.0967888832092285,16,False,stage1,vacancy_co_top_3,,default_tilt30_az60,
221,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az330,H2Ba16Co16O49,83,-538.1268310546875,-541.2808837890625,1.2681884765625,-6.521456431193524,0.8006235957145691,16,False,stage1,vacancy_co_top_3,,default_tilt30_az330,
210,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az0,H2Ba16Co16O49,83,-538.2964477539062,-541.2609252929688,1.28814697265625,-6.5212159673851655,0.7340493202209473,16,False,stage1,vacancy_co_top_3,,default_tilt30_az0,
211,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az30,H2Ba16Co16O49,83,-537.992431640625,-541.2592163085938,1.28985595703125,-6.521195377211973,1.04726243019104,16,False,stage1,vacancy_co_top_3,,default_tilt30_az30,
219,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az270,H2Ba16Co16O49,83,-537.323486328125,-541.1680297851562,1.38104248046875,-6.520096744399473,0.9754059910774231,16,False,stage1,vacancy_co_top_3,,default_tilt30_az270,
232,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az270,H2Ba16Co16O49,83,-537.4392700195312,-541.0284423828125,1.5206298828125,-6.518414968467621,1.047042965888977,16,False,stage1,vacancy_co_top_3,,default_tilt30_az270,
224,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az30,H2Ba16Co16O49,83,-537.9149780273438,-541.0224609375,1.526611328125,-6.518342902861446,1.2282594442367554,16,False,stage1,vacancy_co_top_3,,default_tilt30_az30,
233,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az300,H2Ba16Co16O49,83,-537.70458984375,-541.0157470703125,1.5333251953125,-6.518262012895331,1.0644420385360718,16,False,stage1,vacancy_co_top_3,,default_tilt30_az300,
213,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az90,H2Ba16Co16O49,83,-537.2861328125,-540.97900390625,1.570068359375,-6.517819324171687,0.7561296224594116,16,False,stage1,vacancy_co_top_3,,default_tilt30_az90,
225,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az60,H2Ba16Co16O49,83,-537.6218872070312,-540.91796875,1.631103515625,-6.517083960843373,0.8751401901245117,16,False,stage1,vacancy_co_top_3,,default_tilt30_az60,
226,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az90,H2Ba16Co16O49,83,-537.4068603515625,-540.906982421875,1.64208984375,-6.516951595444277,0.8670428395271301,16,False,stage1,vacancy_co_top_3,,default_tilt30_az90,
222,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt0_az0,H2Ba16Co16O49,83,-538.2183227539062,-540.89404296875,1.655029296875,-6.516795698418675,0.8020247220993042,16,False,stage1,vacancy_co_top_3,,default_tilt0_az0,
234,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az330,H2Ba16Co16O49,83,-538.0169677734375,-540.8413696289062,1.70770263671875,-6.5161610798663405,0.8277068138122559,16,False,stage1,vacancy_co_top_3,,default_tilt30_az330,
214,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az120,H2Ba16Co16O49,83,-537.195068359375,-540.8295288085938,1.71954345703125,-6.516018419380647,0.7025392055511475,16,False,stage1,vacancy_co_top_3,,default_tilt30_az120,
223,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az0,H2Ba16Co16O49,83,-538.167236328125,-540.826904296875,1.72216796875,-6.51598679875753,0.8349422812461853,16,False,stage1,vacancy_co_top_3,,default_tilt30_az0,
218,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az240,H2Ba16Co16O49,83,-537.1600952148438,-540.3294067382812,2.21966552734375,-6.509992852268449,1.8782485723495483,16,False,stage1,vacancy_co_top_3,,default_tilt30_az240,
231,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az240,H2Ba16Co16O49,83,-537.3062133789062,-540.3114013671875,2.2376708984375,-6.509775920086597,1.091772437095642,16,False,stage1,vacancy_co_top_3,,default_tilt30_az240,
217,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az210,H2Ba16Co16O49,83,-537.1438598632812,-540.2839965820312,2.26507568359375,-6.509445741952184,1.504839301109314,16,False,stage1,vacancy_co_top_3,,default_tilt30_az210,
227,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az120,H2Ba16Co16O49,83,-537.3421020507812,-540.2813110351562,2.26776123046875,-6.509413385965738,1.2060521841049194,16,False,stage1,vacancy_co_top_3,,default_tilt30_az120,
215,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az150,H2Ba16Co16O49,83,-537.2320556640625,-540.2460327148438,2.30303955078125,-6.508988345961973,1.3551973104476929,16,False,stage1,vacancy_co_top_3,,default_tilt30_az150,
230,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az210,H2Ba16Co16O49,83,-537.299072265625,-540.1948852539062,2.35418701171875,-6.508372111492847,1.2168951034545898,16,False,stage1,vacancy_co_top_3,,default_tilt30_az210,
228,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az150,H2Ba16Co16O49,83,-537.3568115234375,-540.1909790039062,2.35809326171875,-6.5083250482398345,1.1569030284881592,16,False,stage1,vacancy_co_top_3,,default_tilt30_az150,
229,vacancy_co_top_3__H2O2,H2O2_cotop3_h2p10_default_tilt30_az180,H2Ba16Co16O49,83,-537.3602905273438,-540.188232421875,2.36083984375,-6.50829195689006,1.1649724245071411,16,False,stage1,vacancy_co_top_3,,default_tilt30_az180,
216,vacancy_co_top_3__H2O2,H2O2_cotop3_h1p90_default_tilt30_az180,H2Ba16Co16O49,83,-537.2283935546875,-540.185791015625,2.36328125,-6.508262542356928,1.1336076259613037,16,False,stage1,vacancy_co_top_3,,default_tilt30_az180,
193,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az270,HBa16Co16O48,81,-530.1905517578125,-532.6417846679688,0.0,-6.575824502073688,0.808157742023468,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az270,
195,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az330,HBa16Co16O48,81,-530.1885986328125,-532.6392822265625,0.00250244140625,-6.575793607735339,0.8357815146446228,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az330,
191,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az210,HBa16Co16O48,81,-530.1885986328125,-532.6392211914062,0.0025634765625,-6.575792854214892,0.8357779383659363,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az210,
192,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az240,HBa16Co16O48,81,-530.1859741210938,-532.63916015625,0.00262451171875,-6.575792100694445,0.8389406800270081,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az240,
194,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az300,HBa16Co16O48,81,-530.1859741210938,-532.63916015625,0.00262451171875,-6.575792100694445,0.8389400243759155,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az300,
184,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az0,HBa16Co16O48,81,-530.1969604492188,-532.6170654296875,0.02471923828125,-6.575519326292438,0.8107561469078064,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az0,
190,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az180,HBa16Co16O48,81,-530.1969604492188,-532.6170654296875,0.02471923828125,-6.575519326292438,0.8107516169548035,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az180,
185,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az30,HBa16Co16O48,81,-530.1865234375,-532.5739135742188,0.06787109375,-6.574986587336034,0.8047373294830322,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az30,
189,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az150,HBa16Co16O48,81,-530.1865234375,-532.5739135742188,0.06787109375,-6.574986587336034,0.8047439455986023,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az150,
186,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az60,HBa16Co16O48,81,-530.1791381835938,-532.4957275390625,0.14605712890625,-6.574021327642747,0.8170082569122314,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az60,
188,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az120,HBa16Co16O48,81,-530.1791381835938,-532.4957275390625,0.14605712890625,-6.574021327642747,0.8170074820518494,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az120,
183,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt0_az0,HBa16Co16O48,81,-529.971923828125,-532.4788818359375,0.16290283203125,-6.573813355999229,0.8189326524734497,16,False,stage1,vacancy_co_top_3,,co_bound_tilt0_az0,
187,vacancy_co_top_3__OH,OH_cotop3_h1p70_co_bound_tilt30_az90,HBa16Co16O48,81,-530.1818237304688,-532.4788208007812,0.1629638671875,-6.573812602478781,0.8106914162635803,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az90,
206,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az270,HBa16Co16O48,81,-530.08837890625,-532.3761596679688,0.265625,-6.572545181086034,0.8291801810264587,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az270,
205,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az240,HBa16Co16O48,81,-530.0875244140625,-532.3749389648438,0.266845703125,-6.572530110677083,0.8718749284744263,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az240,
207,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az300,HBa16Co16O48,81,-530.0875244140625,-532.3749389648438,0.266845703125,-6.572530110677083,0.8718746900558472,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az300,
208,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az330,HBa16Co16O48,81,-530.0938110351562,-532.364013671875,0.27777099609375,-6.5723952305169755,0.9162819385528564,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az330,
204,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az210,HBa16Co16O48,81,-530.0938110351562,-532.3639526367188,0.27783203125,-6.572394476996528,0.9162811636924744,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az210,
197,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az0,HBa16Co16O48,81,-530.1030883789062,-532.3519287109375,0.28985595703125,-6.572246033468364,0.9442021250724792,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az0,
203,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az180,HBa16Co16O48,81,-530.1030883789062,-532.3519287109375,0.28985595703125,-6.572246033468364,0.9442026615142822,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az180,
198,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az30,HBa16Co16O48,81,-530.0969848632812,-532.3124389648438,0.329345703125,-6.571758505738812,0.9571542739868164,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az30,
202,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az150,HBa16Co16O48,81,-530.0969848632812,-532.3124389648438,0.329345703125,-6.571758505738812,0.957150936126709,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az150,
199,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az60,HBa16Co16O48,81,-530.0941162109375,-532.2748413085938,0.366943359375,-6.571294337143133,0.9426167011260986,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az60,
201,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az120,HBa16Co16O48,81,-530.0941162109375,-532.2748413085938,0.366943359375,-6.571294337143133,0.9426169991493225,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az120,
200,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt30_az90,HBa16Co16O48,81,-530.0968017578125,-532.2549438476562,0.3868408203125,-6.571048689477237,0.9057413339614868,16,False,stage1,vacancy_co_top_3,,co_bound_tilt30_az90,
196,vacancy_co_top_3__OH,OH_cotop3_h1p90_co_bound_tilt0_az0,HBa16Co16O48,81,-529.893310546875,-532.2018432617188,0.43994140625,-6.570393126687886,0.8781391978263855,16,False,stage1,vacancy_co_top_3,,co_bound_tilt0_az0,
